代码,名称,行业,买入日期,买入价,卖出日期,卖出价,股数,盈亏金额,盈亏比例,持有天数,买入信号,卖出信号,卖出原因,市场状态,股票池
603688,石英股份,矿物制品,20160104,21.53,20160107,18.94,200,-522.9,-12.03%,3,Top Rank,Hard stop (-12.0%),Hard stop (-12.0%),BULL,csi500
000967,盈峰环境,环境保护,20160104,24.42,20160107,22.02,200,-485.7,-9.83%,3,Top Rank,Hard stop (-9.8%),Hard stop (-9.8%),BULL,csi500
002487,大金重工,电气设备,20160104,12.78,20160107,11.34,400,-581.9,-11.27%,3,Top Rank,Hard stop (-11.3%),Hard stop (-11.3%),BULL,csi500
300395,菲利华,玻璃,20160104,44.01,20160107,37.76,100,-629.9,-14.20%,3,Top Rank,Hard stop (-14.2%),Hard stop (-14.2%),BULL,csi500
600529,山东药玻,医疗保健,20160104,17.58,20160107,16.16,300,-432.3,-8.08%,3,Top Rank,Hard stop (-8.1%),Hard stop (-8.1%),BULL,csi500
002738,中矿资源,小金属,20160104,31.95,20160107,28.83,100,-315.7,-9.77%,3,Top Rank,Hard stop (-9.8%),Hard stop (-9.8%),BULL,csi500
601567,三星医疗,电气设备,20160104,13.68,20160107,12.44,400,-502.5,-9.06%,3,Top Rank,Hard stop (-9.1%),Hard stop (-9.1%),BULL,csi500
002429,兆驰股份,家用电器,20160105,10.86,20160107,9.96,500,-456.5,-8.29%,2,Top Rank,Hard stop (-8.3%),Hard stop (-8.3%),BULL,csi500
603456,九洲药业,医疗保健,20160106,65.32,20160107,58.79,100,-660.6,-10.00%,1,Top Rank,Hard stop (-10.0%),Hard stop (-10.0%),BULL,csi500
002773,康弘药业,化学制药,20160106,73.2,20160107,65.94,100,-734.6,-9.92%,1,Top Rank,Hard stop (-9.9%),Hard stop (-9.9%),BULL,csi500
000060,中金岭南,铅锌,20160106,13.08,20160107,11.78,500,-657.7,-9.94%,1,Top Rank,Hard stop (-9.9%),Hard stop (-9.9%),BULL,csi500
300024,机器人,专用机械,20160106,61.3,20160107,55.21,100,-616.2,-9.93%,1,Top Rank,Hard stop (-9.9%),Hard stop (-9.9%),BULL,csi500
601555,东吴证券,证券,20160106,14.52,20160107,13.07,400,-586.8,-9.99%,1,Top Rank,Hard stop (-10.0%),Hard stop (-10.0%),BULL,csi500
000009,中国宝安,电气设备,20160106,15.96,20160107,14.36,300,-485.6,-10.03%,1,Top Rank,Hard stop (-10.0%),Hard stop (-10.0%),BULL,csi500
002472,双环传动,汽车配件,20160104,24.27,20160111,21.17,200,-625.5,-12.77%,7,Top Rank,Hard stop (-12.8%),Hard stop (-12.8%),BEAR,csi500
002532,天山铝业,铝,20160104,13.8,20160111,11.53,300,-685.5,-16.45%,7,Top Rank,Hard stop (-16.4%),Hard stop (-16.4%),BEAR,csi500
002032,苏泊尔,家用电器,20160104,26.17,20160111,24.3,100,-190.2,-7.15%,7,Top Rank,BEAR rank exit (55.3%),BEAR rank exit (55.3%),BEAR,csi500
601016,节能风电,新型电力,20160105,13.64,20160111,12.28,500,-688.0,-9.97%,6,Top Rank,Hard stop (-10.0%),Hard stop (-10.0%),BEAR,csi500
603568,伟明环保,环境保护,20160105,42.45,20160111,36.04,100,-645.7,-15.10%,6,Top Rank,Hard stop (-15.1%),Hard stop (-15.1%),BEAR,csi500
601918,新集能源,煤炭开采,20160105,7.99,20160111,7.46,800,-431.8,-6.63%,6,Top Rank,BEAR trailing stop (14.6%),BEAR trailing stop (14.6%),BEAR,csi500
603606,东方电缆,电气设备,20160105,14.99,20160111,12.55,400,-982.5,-16.28%,6,Top Rank,Hard stop (-16.3%),Hard stop (-16.3%),BEAR,csi500
001696,宗申动力,摩托车,20160105,11.78,20160111,9.83,500,-981.4,-16.55%,6,Top Rank,Hard stop (-16.6%),Hard stop (-16.6%),BEAR,csi500
002432,九安医疗,医疗保健,20160105,20.46,20160111,18.98,200,-300.9,-7.23%,6,Top Rank,BEAR trailing stop (10.8%),BEAR trailing stop (10.8%),BEAR,csi500
603338,浙江鼎力,工程机械,20160107,43.9,20160111,39.43,100,-452.1,-10.18%,4,Top Rank,Hard stop (-10.2%),Hard stop (-10.2%),BEAR,csi500
300432,富临精工,汽车配件,20160107,19.39,20160111,17.28,300,-639.7,-10.88%,4,Top Rank,Hard stop (-10.9%),Hard stop (-10.9%),BEAR,csi500
601567,三星医疗,电气设备,20160107,12.44,20160111,11.84,400,-246.2,-4.82%,4,Top Rank,BEAR trailing stop (8.9%),BEAR trailing stop (8.9%),BEAR,csi500
002429,兆驰股份,家用电器,20160107,9.96,20160111,8.82,500,-575.7,-11.45%,4,Top Rank,Hard stop (-11.4%),Hard stop (-11.4%),BEAR,csi500
600299,安迪苏,饲料,20160107,15.07,20160111,14.01,300,-323.5,-7.03%,4,Top Rank,BEAR trailing stop (8.4%),BEAR trailing stop (8.4%),BEAR,csi500
601231,环旭电子,元器件,20160107,11.68,20160111,10.58,400,-445.5,-9.42%,4,Top Rank,Hard stop (-9.4%),Hard stop (-9.4%),BEAR,csi500
002738,中矿资源,小金属,20160107,28.83,20160111,25.54,100,-332.3,-11.41%,4,Top Rank,Hard stop (-11.4%),Hard stop (-11.4%),BEAR,csi500
600872,中炬高新,食品,20160107,12.94,20160111,12.06,300,-268.7,-6.80%,4,Top Rank,BEAR trailing stop (8.2%),BEAR trailing stop (8.2%),BEAR,csi500
002353,杰瑞股份,化工机械,20160108,20.0,20160111,18.0,400,-809.4,-10.00%,3,Top Rank,Hard stop (-10.0%),Hard stop (-10.0%),BEAR,csi500
600737,中粮糖业,食品,20160108,11.67,20160111,10.5,700,-828.6,-10.03%,3,Top Rank,Hard stop (-10.0%),Hard stop (-10.0%),BEAR,csi500
600839,四川长虹,家用电器,20160108,4.71,20160111,4.27,1600,-712.9,-9.34%,3,Top Rank,Hard stop (-9.3%),Hard stop (-9.3%),BEAR,csi500
002625,光启技术,航空,20160108,38.6,20160111,34.74,100,-390.5,-10.00%,3,Top Rank,Hard stop (-10.0%),Hard stop (-10.0%),BEAR,csi500
300212,易华录,软件服务,20160108,33.69,20160111,30.32,100,-340.9,-10.00%,3,Top Rank,Hard stop (-10.0%),Hard stop (-10.0%),BEAR,csi500
600871,石化油服,石油开采,20160105,7.15,20160112,6.73,800,-343.0,-5.87%,7,Top Rank,BEAR trailing stop (9.1%),BEAR trailing stop (9.1%),BEAR,csi500
002773,康弘药业,化学制药,20160107,65.94,20160112,64.87,100,-115.4,-1.62%,5,Top Rank,BEAR rank exit (26.5%),BEAR rank exit (26.5%),BEAR,csi500
002461,珠江啤酒,啤酒,20160107,11.89,20160112,11.66,500,-122.6,-1.93%,5,Top Rank,BEAR rank exit (42.4%),BEAR rank exit (42.4%),BEAR,csi500
603077,和邦生物,化工原料,20160107,5.55,20160112,5.29,900,-240.2,-4.68%,5,Top Rank,BEAR rank exit (24.3%),BEAR rank exit (24.3%),BEAR,csi500
002653,海思科,化学制药,20160108,18.05,20160113,17.62,300,-135.9,-2.38%,5,Top Rank,BEAR rank exit (44.5%),BEAR rank exit (44.5%),BEAR,csi500
000958,电投产融,新型电力,20160112,17.11,20160113,15.56,1000,-1570.2,-9.06%,1,Top Rank,Hard stop (-9.1%),Hard stop (-9.1%),BEAR,csi500
600536,中国软件,软件服务,20160112,24.93,20160118,24.43,600,-319.1,-2.01%,6,Top Rank,BEAR rank exit (26.0%),BEAR rank exit (26.0%),BEAR,csi500
603606,东方电缆,电气设备,20160111,12.55,20160121,12.59,1400,33.1,0.32%,10,Top Rank,BEAR rank exit (21.7%),BEAR rank exit (21.7%),BEAR,csi500
000582,北部湾港,港口,20160112,16.39,20160121,16.35,800,-49.0,-0.24%,9,Top Rank,BEAR rank exit (26.9%),BEAR rank exit (26.9%),BEAR,csi500
000958,电投产融,新型电力,20160113,15.56,20160121,15.47,1100,-121.1,-0.58%,8,Top Rank,BEAR rank exit (21.1%),BEAR rank exit (21.1%),BEAR,csi500
600970,中材国际,建筑工程,20160118,9.19,20160125,10.64,1900,2728.7,15.78%,7,Top Rank,BEAR rank exit (21.8%),BEAR rank exit (21.8%),BEAR,csi500
300432,富临精工,汽车配件,20160111,17.28,20160126,16.68,1000,-621.7,-3.47%,15,Top Rank,BEAR trailing stop (9.8%),BEAR trailing stop (9.8%),BEAR,csi500
600839,四川长虹,家用电器,20160111,4.27,20160126,3.73,4200,-2288.4,-12.65%,15,Top Rank,Hard stop (-12.6%),Hard stop (-12.6%),BEAR,csi500
600737,中粮糖业,食品,20160111,10.5,20160126,10.46,1700,-91.1,-0.38%,15,Top Rank,BEAR trailing stop (8.7%),BEAR trailing stop (8.7%),BEAR,csi500
300285,国瓷材料,陶瓷,20160112,31.5,20160126,27.9,500,-1818.1,-11.43%,14,Top Rank,Hard stop (-11.4%),Hard stop (-11.4%),BEAR,csi500
600765,中航重机,航空,20160113,13.74,20160126,15.62,1200,2231.6,13.68%,13,Top Rank,BEAR trailing stop (10.0%),BEAR trailing stop (10.0%),BEAR,csi500
002432,九安医疗,医疗保健,20160121,18.05,20160126,17.42,900,-587.4,-3.49%,5,Top Rank,BEAR trailing stop (10.0%),BEAR trailing stop (10.0%),BEAR,csi500
300346,南大光电,半导体,20160121,26.22,20160126,24.47,600,-1069.1,-6.67%,5,Top Rank,BEAR trailing stop (10.0%),BEAR trailing stop (10.0%),BEAR,csi500
600862,中航高科,航空,20160121,14.05,20160126,13.41,900,-591.7,-4.56%,5,Top Rank,BEAR trailing stop (8.4%),BEAR trailing stop (8.4%),BEAR,csi500
302132,中航成飞,航空,20160125,35.99,20160126,32.39,500,-1821.1,-10.00%,1,Top Rank,Hard stop (-10.0%),Hard stop (-10.0%),BEAR,csi500
000967,盈峰环境,环境保护,20160126,17.0,20160128,14.88,900,-1925.4,-12.47%,2,Top Rank,Hard stop (-12.5%),Hard stop (-12.5%),BEAR,csi500
002487,大金重工,电气设备,20160126,8.8,20160128,8.0,1700,-1377.7,-9.09%,2,Top Rank,Hard stop (-9.1%),Hard stop (-9.1%),BEAR,csi500
002423,中粮资本,多元金融,20160126,10.67,20160128,9.41,1100,-1399.5,-11.81%,2,Top Rank,Hard stop (-11.8%),Hard stop (-11.8%),BEAR,csi500
002268,电科网安,IT设备,20160126,34.99,20160128,30.91,200,-824.0,-11.66%,2,Top Rank,Hard stop (-11.7%),Hard stop (-11.7%),BEAR,csi500
002414,高德红外,电器仪表,20160126,19.2,20160128,16.55,400,-1068.6,-13.80%,2,Top Rank,Hard stop (-13.8%),Hard stop (-13.8%),BEAR,csi500
600839,四川长虹,家用电器,20160126,3.73,20160128,3.41,2100,-681.3,-8.58%,2,Top Rank,Hard stop (-8.6%),Hard stop (-8.6%),BEAR,csi500
600316,洪都航空,航空,20160126,16.08,20160201,16.44,1000,338.6,2.24%,6,Top Rank,BEAR rank exit (20.9%),BEAR rank exit (20.9%),BEAR,csi500
600737,中粮糖业,食品,20160126,10.46,20160201,9.91,1200,-675.5,-5.26%,6,Top Rank,BEAR rank exit (47.4%),BEAR rank exit (47.4%),BEAR,csi500
002625,光启技术,航空,20160126,35.48,20160201,32.39,300,-939.6,-8.71%,6,Top Rank,Hard stop (-8.7%),Hard stop (-8.7%),BEAR,csi500
000733,振华科技,元器件,20160128,16.28,20160202,16.66,1000,358.3,2.33%,5,Top Rank,BEAR rank exit (24.5%),BEAR rank exit (24.5%),BEAR,csi500
600536,中国软件,软件服务,20160128,21.38,20160205,22.98,700,1099.1,7.48%,8,Top Rank,BEAR rank exit (30.7%),BEAR rank exit (30.7%),BEAR,csi500
002318,久立特材,特种钢,20160128,21.53,20160205,24.23,500,1334.5,12.54%,8,Top Rank,BEAR rank exit (21.1%),BEAR rank exit (21.1%),BEAR,csi500
300073,当升科技,电气设备,20160202,24.5,20160217,26.03,700,1047.3,6.24%,15,Top Rank,BEAR rank exit (30.6%),BEAR rank exit (30.6%),BEAR,csi500
600378,昊华科技,化工原料,20160205,12.45,20160217,14.86,1400,3347.0,19.36%,12,Top Rank,BEAR rank exit (46.8%),BEAR rank exit (46.8%),BEAR,csi500
300390,天华新能,电气设备,20160205,32.3,20160217,35.72,500,1686.8,10.59%,12,Top Rank,BEAR rank exit (44.3%),BEAR rank exit (44.3%),BEAR,csi500
601608,中信重工,专用机械,20160128,4.44,20160218,5.1,2500,1633.4,14.86%,21,Top Rank,BEAR rank exit (29.4%),BEAR rank exit (29.4%),BEAR,csi500
601106,中国一重,工程机械,20160217,5.9,20160224,6.12,2800,593.7,3.73%,7,Top Rank,BEAR rank exit (33.6%),BEAR rank exit (33.6%),BEAR,csi500
002487,大金重工,电气设备,20160128,8.0,20160225,9.21,1800,2156.4,15.13%,28,Top Rank,BEAR trailing stop (12.1%),BEAR trailing stop (12.1%),BEAR,csi500
002423,中粮资本,多元金融,20160201,9.31,20160225,13.09,1700,6397.1,40.60%,24,Top Rank,BEAR trailing stop (13.3%),BEAR trailing stop (13.3%),BEAR,csi500
000988,华工科技,专用机械,20160201,12.63,20160225,14.69,1300,2653.2,16.31%,24,Top Rank,BEAR trailing stop (9.4%),BEAR trailing stop (9.4%),BEAR,csi500
601099,太平洋,证券,20160217,7.07,20160225,6.69,2700,-1045.9,-5.35%,8,Top Rank,BEAR trailing stop (10.7%),BEAR trailing stop (10.7%),BEAR,csi500
002673,西部证券,证券,20160217,23.72,20160225,21.59,800,-1726.5,-8.98%,8,Top Rank,Hard stop (-9.0%),Hard stop (-9.0%),BEAR,csi500
002407,多氟多,化工原料,20160218,66.96,20160225,63.6,200,-688.5,-5.02%,7,Top Rank,BEAR trailing stop (9.7%),BEAR trailing stop (9.7%),BEAR,csi500
000967,盈峰环境,环境保护,20160128,14.88,20160229,17.0,600,1258.7,14.25%,32,Top Rank,BEAR trailing stop (10.1%),BEAR trailing stop (10.1%),BEAR,csi500
002402,和而泰,元器件,20160201,16.13,20160229,18.57,1000,2415.9,15.13%,28,Top Rank,BEAR trailing stop (12.2%),BEAR trailing stop (12.2%),BEAR,csi500
002517,恺英网络,互联网,20160224,47.27,20160229,39.38,400,-3176.5,-16.69%,5,Top Rank,Hard stop (-16.7%),Hard stop (-16.7%),BEAR,csi500
002423,中粮资本,多元金融,20160225,13.09,20160229,11.14,1400,-2750.3,-14.90%,4,Top Rank,Hard stop (-14.9%),Hard stop (-14.9%),BEAR,csi500
000155,川能动力,新型电力,20160225,7.46,20160301,7.34,2500,-323.9,-1.61%,5,Top Rank,BEAR rank exit (37.0%),BEAR rank exit (37.0%),BEAR,csi500
601918,新集能源,煤炭开采,20160225,6.8,20160301,6.73,2000,-157.5,-1.03%,5,Top Rank,BEAR rank exit (33.3%),BEAR rank exit (33.3%),BEAR,csi500
600839,四川长虹,家用电器,20160225,3.65,20160301,3.58,2700,-201.6,-1.92%,5,Top Rank,BEAR rank exit (27.2%),BEAR rank exit (27.2%),BEAR,csi500
601567,三星医疗,电气设备,20160225,11.65,20160302,13.66,1000,1992.2,17.25%,6,Top Rank,BEAR rank exit (45.4%),BEAR rank exit (45.4%),BEAR,csi500
002625,光启技术,航空,20160225,45.99,20160303,50.83,300,1432.2,10.52%,7,Top Rank,BEAR rank exit (97.2%),BEAR rank exit (97.2%),BEAR,csi500
002373,千方科技,软件服务,20160229,27.72,20160304,26.39,600,-818.6,-4.80%,4,Top Rank,BEAR trailing stop (10.1%),BEAR trailing stop (10.1%),BEAR,csi500
300390,天华新能,电气设备,20160229,27.0,20160304,26.29,500,-372.1,-2.63%,4,Top Rank,BEAR trailing stop (10.1%),BEAR trailing stop (10.1%),BEAR,csi500
300383,光环新网,软件服务,20160301,32.18,20160304,30.08,500,-1069.6,-6.53%,3,Top Rank,BEAR trailing stop (10.1%),BEAR trailing stop (10.1%),BEAR,csi500
300223,北京君正,半导体,20160301,22.53,20160304,21.5,800,-846.4,-4.57%,3,Top Rank,BEAR trailing stop (8.7%),BEAR trailing stop (8.7%),BEAR,csi500
002152,广电运通,IT设备,20160229,18.49,20160307,20.16,900,1479.4,9.03%,7,Top Rank,BEAR rank exit (40.3%),BEAR rank exit (40.3%),BEAR,csi500
601799,星宇股份,汽车配件,20160302,26.68,20160308,25.74,700,-681.4,-3.52%,6,Top Rank,BEAR rank exit (25.5%),BEAR rank exit (25.5%),BEAR,csi500
600095,湘财股份,证券,20160304,8.03,20160310,7.89,2200,-330.6,-1.74%,6,Top Rank,BEAR trailing stop (10.5%),BEAR trailing stop (10.5%),BEAR,csi500
002373,千方科技,软件服务,20160304,26.39,20160311,25.18,500,-621.4,-4.59%,7,Top Rank,BEAR trailing stop (8.1%),BEAR trailing stop (8.1%),BEAR,csi500
300390,天华新能,电气设备,20160304,26.29,20160316,27.83,600,902.3,5.86%,12,Top Rank,BEAR rank exit (47.5%),BEAR rank exit (47.5%),BEAR,csi500
302132,中航成飞,航空,20160307,31.31,20160316,30.9,500,-225.1,-1.31%,9,Top Rank,BEAR rank exit (23.8%),BEAR rank exit (23.8%),BEAR,csi500
300142,沃森生物,生物制药,20160316,10.34,20160321,11.16,1800,1449.9,7.93%,5,Top Rank,BEAR rank exit (52.0%),BEAR rank exit (52.0%),BEAR,csi500
002673,西部证券,证券,20160229,19.22,20160328,26.58,900,6592.9,38.29%,28,Top Rank,BEAR trailing stop (9.2%),BEAR trailing stop (9.2%),BEAR,csi500
300383,光环新网,软件服务,20160308,31.35,20160328,37.83,600,3858.5,20.67%,20,Top Rank,BEAR trailing stop (11.1%),BEAR trailing stop (11.1%),BEAR,csi500
300009,安科生物,生物制药,20160301,24.46,20160329,28.56,700,2844.0,16.76%,28,Top Rank,BEAR trailing stop (9.0%),BEAR trailing stop (9.0%),BEAR,csi500
002373,千方科技,软件服务,20160316,26.47,20160329,29.49,700,2087.2,11.41%,13,Top Rank,BEAR trailing stop (9.0%),BEAR trailing stop (9.0%),BEAR,csi500
002690,美亚光电,专用机械,20160321,24.4,20160411,25.44,800,805.5,4.26%,21,Top Rank,BULL rank exit (63.6%),BULL rank exit (63.6%),BULL,csi500
600483,福能股份,新型电力,20160401,11.92,20160411,12.36,100,42.4,3.69%,10,Top Rank,BULL rank exit (40.4%),BULL rank exit (40.4%),BULL,csi500
000958,电投产融,新型电力,20160329,14.15,20160412,15.18,1400,1414.4,7.28%,14,Top Rank,BULL rank exit (41.2%),BULL rank exit (41.2%),BULL,csi500
000785,居然智家,百货,20160330,11.31,20160412,11.95,100,62.4,5.66%,13,Top Rank,BULL rank exit (46.7%),BULL rank exit (46.7%),BULL,csi500
000563,陕国投Ａ,多元金融,20160407,14.22,20160412,13.08,100,-115.9,-8.03%,5,Top Rank,Hard stop (-8.0%),Hard stop (-8.0%),BULL,csi500
300383,光环新网,软件服务,20160328,37.83,20160415,40.17,500,1143.9,6.19%,18,Top Rank,BULL rank exit (95.7%),BULL rank exit (95.7%),BULL,csi500
601608,中信重工,专用机械,20160407,7.07,20160415,6.48,300,-179.5,-8.35%,8,Top Rank,Hard stop (-8.3%),Hard stop (-8.3%),BULL,csi500
600499,科达制造,专用机械,20160408,15.43,20160418,15.96,100,50.9,3.43%,10,Top Rank,BULL rank exit (41.6%),BULL rank exit (41.6%),BULL,csi500
000750,国海证券,证券,20160330,11.01,20160419,11.64,100,61.5,5.72%,20,Top Rank,BULL rank exit (52.6%),BULL rank exit (52.6%),BULL,csi500
603688,石英股份,矿物制品,20160331,19.39,20160419,20.21,100,79.4,4.23%,19,Top Rank,BULL rank exit (62.0%),BULL rank exit (62.0%),BULL,csi500
002607,中公教育,文教休闲,20160401,13.65,20160419,13.74,100,7.2,0.66%,18,Top Rank,BULL rank exit (77.5%),BULL rank exit (77.5%),BULL,csi500
600170,上海建工,建筑工程,20160406,5.45,20160419,5.45,300,-2.1,0.00%,13,Top Rank,BULL rank exit (42.2%),BULL rank exit (42.2%),BULL,csi500
002517,恺英网络,互联网,20160304,38.07,20160420,41.08,200,591.3,7.91%,47,Top Rank,BULL trailing stop (16.7%),BULL trailing stop (16.7%),BULL,csi500
300346,南大光电,半导体,20160328,23.98,20160420,23.74,800,-216.7,-1.00%,23,Top Rank,BULL rank exit (62.2%),BULL rank exit (62.2%),BULL,csi500
603606,东方电缆,电气设备,20160330,14.57,20160420,13.19,100,-139.7,-9.47%,21,Top Rank,Hard stop (-9.5%),Hard stop (-9.5%),BULL,csi500
002500,山西证券,证券,20160331,11.86,20160420,13.29,100,141.3,12.06%,20,Top Rank,BULL rank exit (92.1%),BULL rank exit (92.1%),BULL,csi500
