代码,名称,行业,买入日期,买入价,卖出日期,卖出价,股数,盈亏金额,盈亏比例,持有天数,买入信号,买入原因,卖出信号,卖出原因,市场状态,股票池
300418,昆仑万维,互联网,20250102,37.17,20250107,36.56,100,-65.8,-1.64%,5,Rank 2.87%,"Rank 2.87%, Score 0.0324, BULL",BEAR rank exit (24.8%),BEAR rank exit (24.8%),BEAR,csi300
000963,华东医药,化学制药,20250102,33.19,20250107,31.65,100,-158.1,-4.64%,5,Rank 3.50%,"Rank 3.50%, Score 0.0292, BULL",BEAR rank exit (31.1%),BEAR rank exit (31.1%),BEAR,csi300
601456,国联民生,证券,20250102,12.31,20250108,11.29,400,-413.9,-8.29%,6,Rank 3.82%,"Rank 3.82%, Score 0.0280, BULL",BEAR Hard stop (-8.3%),BEAR Hard stop (-8.3%),BEAR,csi300
002180,纳思达,IT设备,20250102,26.39,20250108,26.1,100,-32.4,-1.10%,6,Rank 4.46%,"Rank 4.46%, Score 0.0264, BULL",BEAR rank exit (33.0%),BEAR rank exit (33.0%),BEAR,csi300
688303,大全能源,电气设备,20250102,24.07,20250110,21.6,200,-499.6,-10.26%,8,Rank 1.59%,"Rank 1.59%, Score 0.0425, BULL",BEAR Hard stop (-10.3%),BEAR Hard stop (-10.3%),BEAR,csi300
601698,中国卫通,电信运营,20250102,19.61,20250113,18.94,200,-138.9,-3.42%,11,Rank 2.23%,"Rank 2.23%, Score 0.0357, BULL",BEAR rank exit (33.4%),BEAR rank exit (33.4%),BEAR,csi300
301269,华大九天,半导体,20250108,108.45,20250113,108.11,100,-48.1,-0.31%,5,Rank 2.22%,"Rank 2.22%, Score 0.0281, BEAR",BEAR rank exit (25.8%),BEAR rank exit (25.8%),BEAR,csi300
300803,指南针,软件服务,20250108,86.31,20250114,94.7,200,1653.4,9.72%,6,Rank 1.90%,"Rank 1.90%, Score 0.0302, BEAR",BEAR rank exit (30.6%),BEAR rank exit (30.6%),BEAR,csi300
001289,龙源电力,新型电力,20250102,15.05,20250117,15.09,400,8.2,0.27%,15,Rank 0.64%,"Rank 0.64%, Score 0.4598, BULL",BEAR rank exit (22.1%),BEAR rank exit (22.1%),BEAR,csi300
601360,三六零,互联网,20250102,9.94,20250120,10.01,500,28.5,0.70%,18,Rank 1.91%,"Rank 1.91%, Score 0.0410, BULL",BEAR rank exit (20.5%),BEAR rank exit (20.5%),BEAR,csi300
688303,大全能源,电气设备,20250113,21.86,20250121,20.59,900,-1167.1,-5.81%,8,Rank 0.96%,"Rank 0.96%, Score 0.0601, BEAR",BEAR trailing stop (14.9%),BEAR trailing stop (14.9%),BEAR,csi300
688223,晶科能源,电气设备,20250114,6.54,20250122,6.2,3000,-1044.2,-5.20%,8,Rank 1.59%,"Rank 1.59%, Score 0.0274, BEAR",BEAR trailing stop (8.0%),BEAR trailing stop (8.0%),BEAR,csi300
300661,圣邦股份,半导体,20250120,86.02,20250127,84.41,200,-343.9,-1.87%,7,Rank 0.95%,"Rank 0.95%, Score 0.0255, BEAR",BEAR rank exit (49.8%),BEAR rank exit (49.8%),BEAR,csi300
603260,合盛硅业,化工原料,20250113,51.15,20250206,51.88,300,198.8,1.43%,24,Rank 1.27%,"Rank 1.27%, Score 0.0532, BEAR",BEAR rank exit (25.9%),BEAR rank exit (25.9%),BEAR,csi300
601865,福莱特,玻璃,20250127,19.14,20250207,21.69,1000,2517.0,13.29%,11,Rank 0.63%,"Rank 0.63%, Score 0.0283, BEAR",BEAR rank exit (69.0%),BEAR rank exit (69.0%),BEAR,csi300
000002,万科Ａ,全国地产,20250206,7.02,20250213,7.97,2800,2631.0,13.53%,7,Rank 0.95%,"Rank 0.95%, Score 0.0315, BEAR",BEAR rank exit (85.8%),BEAR rank exit (85.8%),BEAR,csi300
688303,大全能源,电气设备,20250121,20.59,20250218,20.79,900,155.7,0.97%,28,Rank 0.63%,"Rank 0.63%, Score 0.0986, BEAR",BEAR trailing stop (9.6%),BEAR trailing stop (9.6%),BEAR,csi300
300394,天孚通信,通信设备,20250213,91.3,20250218,97.7,200,1255.2,7.01%,5,Rank 0.63%,"Rank 0.63%, Score 0.0539, BEAR",BEAR rank exit (87.4%),BEAR rank exit (87.4%),BEAR,csi300
603833,欧派家居,家居用品,20250110,63.7,20250220,60.8,300,-893.7,-4.55%,41,Rank 0.96%,"Rank 0.96%, Score 0.0738, BEAR",BEAR trailing stop (8.1%),BEAR trailing stop (8.1%),BEAR,csi300
600010,包钢股份,普钢,20250227,1.86,20250310,1.86,1400,-3.4,0.00%,11,Rank 3.80%,"Rank 3.80%, Score 0.0208, BULL",BULL rank exit (52.7%),BULL rank exit (52.7%),BULL,csi300
601360,三六零,互联网,20250228,11.1,20250310,11.54,200,85.0,3.96%,10,Rank 2.22%,"Rank 2.22%, Score 0.0381, BULL",BULL rank exit (85.5%),BULL rank exit (85.5%),BULL,csi300
601059,信达证券,证券,20250228,15.84,20250310,16.17,100,31.0,2.09%,10,Rank 2.85%,"Rank 2.85%, Score 0.0259, BULL",BULL rank exit (62.8%),BULL rank exit (62.8%),BULL,csi300
601298,青岛港,港口,20250117,9.11,20250311,8.3,2200,-1806.3,-8.90%,53,Rank 1.26%,"Rank 1.26%, Score 0.0241, BEAR",BULL Hard stop (-8.9%),BULL Hard stop (-8.9%),BULL,csi300
300251,光线传媒,影视音像,20250226,24.51,20250312,23.62,100,-92.1,-3.63%,14,Rank 2.22%,"Rank 2.22%, Score 0.0254, BULL",BULL rank exit (74.4%),BULL rank exit (74.4%),BULL,csi300
601698,中国卫通,电信运营,20250304,20.09,20250314,20.84,100,72.3,3.73%,10,Rank 2.85%,"Rank 2.85%, Score 0.0190, BULL",BULL rank exit (56.2%),BULL rank exit (56.2%),BULL,csi300
601728,中国电信,电信运营,20250306,8.26,20250317,7.81,300,-138.0,-5.45%,11,Rank 4.75%,"Rank 4.75%, Score 0.0162, BULL",BULL rank exit (46.8%),BULL rank exit (46.8%),BULL,csi300
600845,宝信软件,软件服务,20250306,34.73,20250318,32.65,100,-212.2,-5.99%,12,Rank 2.85%,"Rank 2.85%, Score 0.0218, BULL",BULL rank exit (60.8%),BULL rank exit (60.8%),BULL,csi300
600588,用友网络,软件服务,20250228,15.25,20250319,16.61,100,133.8,8.92%,19,Rank 1.90%,"Rank 1.90%, Score 0.0465, BULL",BULL trailing stop (17.0%),BULL trailing stop (17.0%),BULL,csi300
600050,中国联通,电信运营,20250307,6.52,20250319,5.87,600,-395.5,-9.98%,12,Rank 4.43%,"Rank 4.43%, Score 0.0138, BULL",BULL Hard stop (-10.0%),BULL Hard stop (-10.0%),BULL,csi300
002180,纳思达,IT设备,20250304,28.09,20250320,27.63,100,-49.6,-1.64%,16,Rank 3.80%,"Rank 3.80%, Score 0.0174, BULL",BULL rank exit (41.3%),BULL rank exit (41.3%),BULL,csi300
688126,沪硅产业,半导体,20250310,18.99,20250320,19.44,100,42.5,2.37%,10,Rank 1.89%,"Rank 1.89%, Score 0.0206, BULL",BULL rank exit (45.4%),BULL rank exit (45.4%),BULL,csi300
688223,晶科能源,电气设备,20250305,6.62,20250321,6.94,600,186.6,4.83%,16,Rank 1.90%,"Rank 1.90%, Score 0.0294, BULL",BULL rank exit (47.6%),BULL rank exit (47.6%),BULL,csi300
603501,豪威集团,半导体,20250311,142.79,20250321,136.28,100,-669.0,-4.56%,10,Rank 1.58%,"Rank 1.58%, Score 0.0265, BULL",BULL rank exit (69.2%),BULL rank exit (69.2%),BULL,csi300
688303,大全能源,电气设备,20250226,22.25,20250324,20.13,100,-214.6,-9.53%,26,Rank 4.43%,"Rank 4.43%, Score 0.0197, BULL",BULL Hard stop (-9.5%),BULL Hard stop (-9.5%),BULL,csi300
002236,大华股份,IT设备,20250310,18.91,20250324,17.58,100,-135.3,-7.03%,14,Rank 3.79%,"Rank 3.79%, Score 0.0156, BULL",BULL rank exit (71.7%),BULL rank exit (71.7%),BULL,csi300
601865,福莱特,玻璃,20250305,21.11,20250325,20.06,100,-107.2,-4.96%,20,Rank 3.16%,"Rank 3.16%, Score 0.0197, BULL",BULL rank exit (45.4%),BULL rank exit (45.4%),BULL,csi300
601100,恒立液压,工程机械,20250312,88.78,20250328,81.33,100,-755.6,-8.39%,16,Rank 0.63%,"Rank 0.63%, Score 0.0401, BULL",BULL Hard stop (-8.4%),BULL Hard stop (-8.4%),BULL,csi300
601881,中国银河,证券,20250319,17.76,20250331,16.7,100,-107.7,-5.94%,12,Rank 2.54%,"Rank 2.54%, Score 0.0193, BULL",BULL rank exit (87.4%),BULL rank exit (87.4%),BULL,csi300
600588,用友网络,软件服务,20250319,16.61,20250331,15.06,100,-157.0,-9.33%,12,Rank 4.76%,"Rank 4.76%, Score 0.0116, BULL",BULL Hard stop (-9.3%),BULL Hard stop (-9.3%),BULL,csi300
600050,中国联通,电信运营,20250320,5.81,20250331,5.66,600,-96.0,-2.63%,11,Rank 2.22%,"Rank 2.22%, Score 0.0216, BULL",BULL rank exit (44.2%),BULL rank exit (44.2%),BULL,csi300
603195,公牛集团,家用电器,20250218,75.5,20250402,72.21,200,-676.8,-4.36%,43,Rank 0.95%,"Rank 0.95%, Score 0.0371, BEAR",BULL rank exit (41.8%),BULL rank exit (41.8%),BULL,csi300
603833,欧派家居,家居用品,20250220,60.8,20250402,62.22,300,401.7,2.34%,41,Rank 0.95%,"Rank 0.95%, Score 0.0361, BEAR",BULL rank exit (49.4%),BULL rank exit (49.4%),BULL,csi300
600346,恒力石化,石油加工,20250304,16.1,20250403,15.46,100,-66.0,-3.98%,30,Rank 4.11%,"Rank 4.11%, Score 0.0171, BULL",BULL rank exit (58.8%),BULL rank exit (58.8%),BULL,csi300
600010,包钢股份,普钢,20250314,1.9,20250403,1.8,2400,-245.6,-5.26%,20,Rank 1.89%,"Rank 1.89%, Score 0.0209, BULL",BULL rank exit (44.3%),BULL rank exit (44.3%),BULL,csi300
300979,华利集团,服饰,20250321,63.02,20250403,53.48,100,-961.0,-15.14%,13,Rank 2.22%,"Rank 2.22%, Score 0.0315, BULL",BULL Hard stop (-15.1%),BULL Hard stop (-15.1%),BULL,csi300
000800,一汽解放,汽车整车,20250102,7.94,20250407,7.13,700,-573.5,-10.20%,95,Rank 0.32%,"Rank 0.32%, Score 0.4613, BULL",BULL Hard stop (-10.2%),BULL Hard stop (-10.2%),BULL,csi300
000301,东方盛虹,化纤,20250102,8.0,20250407,7.47,700,-377.8,-6.63%,95,Rank 0.96%,"Rank 0.96%, Score 0.0742, BULL",BULL trailing stop (22.2%),BULL trailing stop (22.2%),BULL,csi300
601808,中海油服,石油开采,20250122,15.03,20250407,12.64,1300,-3128.4,-15.90%,75,Rank 0.95%,"Rank 0.95%, Score 0.0344, BEAR",BULL Hard stop (-15.9%),BULL Hard stop (-15.9%),BULL,csi300
600741,华域汽车,汽车配件,20250227,18.47,20250407,16.74,100,-175.2,-9.37%,39,Rank 2.53%,"Rank 2.53%, Score 0.0276, BULL",BULL Hard stop (-9.4%),BULL Hard stop (-9.4%),BULL,csi300
002493,荣盛石化,化纤,20250228,8.81,20250407,7.72,200,-220.0,-12.37%,38,Rank 4.75%,"Rank 4.75%, Score 0.0201, BULL",BULL Hard stop (-12.4%),BULL Hard stop (-12.4%),BULL,csi300
