date,portfolio_value,cash,positions,market_regime,cum_return,max_drawdown
2024-06-13,290563.53280597,4913.847417810028,30,BULL,0.45281766402985,-0.0140510729675003
2024-06-14,295383.34821781004,4913.847417810028,30,BULL,0.47691674108905024,0.0
2024-06-17,298450.7573847401,3994.4514969000284,30,BULL,0.4922537869237005,0.0
2024-06-18,302633.0653354001,1022.3380090000283,30,BULL,0.5131653266770007,0.0
2024-06-19,297188.63423203,2136.051632030028,30,BULL,0.48594317116015007,-0.027222155516850588
2024-06-20,289006.1443788799,29292.12827888003,25,BEAR,0.44503072189439963,-0.06813460478260103
2024-06-21,295690.76828908006,48149.72748908003,23,BEAR,0.47845384144540026,-0.03471148523160039
2024-06-24,289118.2278885,85829.52658850003,18,BEAR,0.44559113944250006,-0.0675741872345006
2024-06-25,283819.6381545,130585.44815450002,11,BEAR,0.4190981907725,-0.09406713590450066
2024-06-26,288296.5980295,145502.2810295,10,BEAR,0.4414829901474999,-0.07168233652950073
2024-06-27,284373.6259457001,108384.72832870003,9,BEAR,0.4218681297285005,-0.09129719694850014
2024-06-28,286951.44232870004,108384.72832870003,9,BEAR,0.4347572116435001,-0.07840811503350054
2024-07-01,293483.5873287,108384.72832870003,9,BEAR,0.46741793664350006,-0.04574739003350059
2024-07-02,290835.08542629995,91496.55184100004,9,BEAR,0.4541754271314997,-0.058989899545500935
2024-07-03,290406.76884100004,91496.55184100004,9,BEAR,0.45203384420500026,-0.0611314824720004
2024-07-04,286544.9319978,80045.78686780004,9,BEAR,0.432724659989,-0.08044066668800065
2024-07-05,287629.79886780004,80045.78686780004,9,BEAR,0.43814899433900023,-0.07501633233800042
2024-07-08,287465.37786780007,80045.78686780004,9,BEAR,0.4373268893390003,-0.07583843733800033
2024-07-09,296997.23346680007,76466.11870430005,9,BEAR,0.48498616733400035,-0.028179159343000304
2024-07-10,305962.54830430006,76466.11870430005,9,BEAR,0.5298127415215004,0.0
2024-07-11,315441.31510430004,76466.11870430005,9,BEAR,0.5772065755215001,0.0
2024-07-12,321970.2640521001,71450.91362810005,9,BEAR,0.6098513202605003,0.0
2024-07-15,317677.0866281,71450.91362810005,9,BEAR,0.5883854331405001,-0.021465887120000193
2024-07-16,322903.43882810004,71450.91362810005,9,BEAR,0.6145171941405003,0.0
2024-07-17,309170.28835010005,55167.186548980055,9,BEAR,0.5458514417505003,-0.06866575239000006
2024-07-18,322631.43734898005,55167.186548980055,9,BEAR,0.6131571867449002,-0.0013600073956001602
2024-07-19,325887.37254898006,55167.186548980055,9,BEAR,0.6294368627449003,0.0
2024-07-22,329377.29414898006,55167.186548980055,9,BEAR,0.6468864707449002,0.0
2024-07-23,319937.3669489801,55167.186548980055,9,BEAR,0.5996868347449005,-0.04719963599999977
2024-07-24,306748.44153878005,101993.08757388007,9,BEAR,0.5337422076939002,-0.113144263051
2024-07-25,306351.35231690004,82543.93007818007,9,BEAR,0.5317567615845002,-0.1151297091604
2024-07-26,309138.3172781801,82543.93007818007,9,BEAR,0.5456915863909004,-0.10119488435399981
2024-07-29,310453.8780504801,81429.55479128007,9,BEAR,0.5522693902524005,-0.09461708049249973
2024-07-30,315090.78619128006,81429.55479128007,9,BEAR,0.5754539309564002,-0.07143253978850006
2024-07-31,327822.91799128003,81429.55479128007,9,BEAR,0.6391145899564001,-0.007771880788500107
2024-08-01,326962.53823608,80117.34606508008,9,BEAR,0.6348126911804002,-0.012073779564500065
2024-08-02,327794.6724030801,75867.5008170801,9,BEAR,0.6389733620154006,-0.007913108729499685
2024-08-05,334026.61081708013,75867.5008170801,9,BEAR,0.6701330540854007,0.0
2024-08-06,333661.0718970801,58737.2534970801,9,BEAR,0.6683053594854005,-0.001827694600000207
2024-08-07,329525.1519866801,54822.93693668011,9,BEAR,0.6476257599334005,-0.022507294152000146
2024-08-08,334573.3339366801,54822.93693668011,9,BEAR,0.6728666696834005,0.0
2024-08-09,325106.6057319801,66358.60817258012,9,BEAR,0.6255330286599006,-0.047333641023499906
2024-08-12,319949.8503243801,55749.4125645801,9,BEAR,0.5997492516219005,-0.07311741806149996
2024-08-13,320671.65956458007,55749.4125645801,9,BEAR,0.6033582978229004,-0.06950837186050007
2024-08-14,321311.9385645801,55749.4125645801,9,BEAR,0.6065596928229005,-0.06630697686050002
2024-08-15,324426.4175645801,55749.4125645801,9,BEAR,0.6221320878229004,-0.05073458186050006
2024-08-16,318439.11157208006,58546.67675608011,9,BEAR,0.5921955578604003,-0.08067111182300013
2024-08-19,317989.2607560801,58546.67675608011,9,BEAR,0.5899463037804005,-0.082920365903
2024-08-20,310197.7428446801,69224.09905018013,9,BEAR,0.5509887142234005,-0.12187795546000002
2024-08-21,307902.97465018014,69224.09905018013,9,BEAR,0.5395148732509008,-0.13335179643249973
2024-08-22,302780.46487018006,67743.13050118012,9,BEAR,0.5139023243509002,-0.15896434533250026
2024-08-23,299810.6219011801,67075.27613998012,9,BEAR,0.4990531095059003,-0.17381356017750016
2024-08-26,298470.9110759801,62706.603275980124,9,BEAR,0.49235455537990047,-0.1805121143035
2024-08-27,296068.41074978013,64477.816023480125,9,BEAR,0.4803420537489007,-0.19252461593449977
2024-08-28,299728.29347844014,66024.37951524013,9,BEAR,0.4986414673922006,-0.17422520229119987
2024-08-29,304394.3075152401,66024.37951524013,9,BEAR,0.5219715375762004,-0.15089513210720007
2024-08-30,308123.98476574017,80584.74786854013,9,BEAR,0.5406199238287008,-0.13224674585469964
2024-09-02,299823.11750794016,83110.55258794012,9,BEAR,0.49911558753970087,-0.1737510821436996
2024-09-03,301206.6633879401,83231.19099154012,9,BEAR,0.5060333169397004,-0.16683335274370004
2024-09-04,302276.02577354014,68863.62695854013,9,BEAR,0.5113801288677007,-0.1614865408156998
2024-09-05,306316.79937354015,75459.94693374014,9,BEAR,0.5315839968677007,-0.14128267281569973
2024-09-06,300073.4363337402,75459.94693374014,9,BEAR,0.500367181668701,-0.1724994880146995
2024-09-09,299855.15817358013,78228.56075038014,9,BEAR,0.49927579086790064,-0.17359087881549984
2024-09-10,300271.3004383801,67342.62798718014,9,BEAR,0.5013565021919004,-0.17151016749150005
2024-09-11,305148.17338894017,73947.40397464014,9,BEAR,0.5257408669447008,-0.14712580273869968
2024-09-12,301978.9414746401,73947.40397464014,9,BEAR,0.5098947073732005,-0.16297196231019995
2024-09-13,298863.54492524016,80164.19143294013,9,BEAR,0.4943177246262007,-0.17854894505719976
